"id","element_id","element_type","relation_id","to_id","to_type"
"17704","7428","Book","2","3586","Book"
"17705","8352","Book","1","7428","Book"
"17706","7428","Book","2","8352","Book"
"17707","6993","Book","1","7428","Book"
"17708","7428","Book","2","6993","Book"
"17709","3586","Book","1","6620","Book"
"17710","6620","Book","2","3586","Book"
"17711","8352","Book","1","6620","Book"
"17712","6620","Book","2","8352","Book"
"17713","6993","Book","1","6620","Book"
"17714","6620","Book","2","6993","Book"
"17715","8352","Book","1","3586","Book"
"17716","3586","Book","2","8352","Book"
"17717","6993","Book","1","3586","Book"
"17718","3586","Book","2","6993","Book"
"17719","6993","Book","1","8352","Book"
"17720","8352","Book","2","6993","Book"
"17721","983","Film","3","4017","Book"
"17722","4017","Book","3","983","Film"
"17723","5752","Film","3","6620","Book"
"17724","6620","Book","3","5752","Film"
"17725","3572","Film","3","3586","Book"
"17726","3586","Book","3","3572","Film"
"17727","17861","Book","1","5058","Book"
"17728","5058","Book","2","17861","Book"
"17729","10609","Book","1","5058","Book"
"17730","5058","Book","2","10609","Book"
"17731","10997","Book","1","5058","Book"
"17732","5058","Book","2","10997","Book"
"17733","17528","Book","1","5058","Book"
"17734","5058","Book","2","17528","Book"
"17735","19399","Book","1","5058","Book"
"17736","5058","Book","2","19399","Book"
"17737","10609","Book","1","17861","Book"
"17738","17861","Book","2","10609","Book"
"17739","10997","Book","1","17861","Book"
"17740","17861","Book","2","10997","Book"
"17741","17528","Book","1","17861","Book"
"17742","17861","Book","2","17528","Book"
"17743","19399","Book","1","17861","Book"
"17744","17861","Book","2","19399","Book"
"17745","10997","Book","1","10609","Book"
"17746","10609","Book","2","10997","Book"
"17747","17528","Book","1","10609","Book"
"17748","10609","Book","2","17528","Book"
"17749","19399","Book","1","10609","Book"
"17750","10609","Book","2","19399","Book"
"17751","17528","Book","1","10997","Book"
"17752","10997","Book","2","17528","Book"
"17753","19399","Book","1","10997","Book"
"17754","10997","Book","2","19399","Book"
"17755","19399","Book","1","17528","Book"
"17756","17528","Book","2","19399","Book"
"17757","8125","Film","1","2878","Film"
"17758","2878","Film","2","8125","Film"
"17759","8482","Film","1","2878","Film"
"17760","2878","Film","2","8482","Film"
"17761","8482","Film","1","8125","Film"
"17762","8125","Film","2","8482","Film"
"17763","12293","Book","1","10032","Book"
"17764","10032","Book","2","12293","Book"
"17765","19400","Book","1","10032","Book"
"17766","10032","Book","2","19400","Book"
"17767","19400","Book","1","12293","Book"
"17768","12293","Book","2","19400","Book"
"17769","993","Book","1","8563","Book"
"17770","8563","Book","2","993","Book"
"17771","19401","Book","1","8563","Book"
"17772","8563","Book","2","19401","Book"
"17773","19401","Book","1","993","Book"
"17774","993","Book","2","19401","Book"
"17775","19232","Book","2","19402","Book"
"17776","19402","Book","1","19232","Book"
"17777","19403","Book","1","5312","Book"
"17778","5312","Book","2","19403","Book"
"17779","19404","Book","1","5312","Book"
"17780","5312","Book","2","19404","Book"
"17781","19404","Book","1","19403","Book"
"17782","19403","Book","2","19404","Book"
"17783","11228","Book","1","5883","Book"
"17784","5883","Book","2","11228","Book"
"17785","2687","Book","1","5883","Book"
"17786","5883","Book","2","2687","Book"
"17787","2687","Book","1","11228","Book"
"17788","11228","Book","2","2687","Book"
"17789","10200","Book","1","8640","Book"
"17790","8640","Book","2","10200","Book"
"17791","2543","Book","1","8640","Book"
"17792","8640","Book","2","2543","Book"
"17793","2589","Book","1","8640","Book"
"17794","8640","Book","2","2589","Book"
"17795","2543","Book","1","10200","Book"
"17796","10200","Book","2","2543","Book"
"17797","2589","Book","1","10200","Book"
"17798","10200","Book","2","2589","Book"
"17799","2589","Book","1","2543","Book"
"17800","2543","Book","2","2589","Book"
"17801","17868","Book","1","19405","Book"
"17802","19405","Book","2","17868","Book"
"17803","19406","Book","1","19405","Book"
"17804","19405","Book","2","19406","Book"
"17805","19406","Book","1","17868","Book"
"17806","17868","Book","2","19406","Book"
"17807","8914","Book","1","8722","Book"
"17808","8722","Book","2","8914","Book"
"17809","10069","Book","1","8722","Book"
"17810","8722","Book","2","10069","Book"
"17811","10069","Book","1","8914","Book"
"17812","8914","Book","2","10069","Book"
"17813","17871","Book","1","17870","Book"
"17814","17870","Book","2","17871","Book"
"17815","17872","Book","1","17873","Book"
"17816","17873","Book","2","17872","Book"
"17817","3546","Book","8","17873","Book"
"17818","17873","Book","8","3546","Book"
"17819","11234","Book","1","9446","Book"
"17820","9446","Book","2","11234","Book"
"17821","6974","Book","1","9594","Book"
"17822","9594","Book","2","6974","Book"
"17823","1907","Book","1","539","Book"
"17824","539","Book","2","1907","Book"
"17825","1546","Book","1","560","Book"
"17826","560","Book","2","1546","Book"
"17827","728","Book","1","8577","Book"
"17828","8577","Book","2","728","Book"
"17829","2033","Book","1","8577","Book"
"17830","8577","Book","2","2033","Book"
"17831","2033","Book","1","728","Book"
"17832","728","Book","2","2033","Book"
"17833","15747","Book","1","17875","Book"
"17834","17875","Book","2","15747","Book"
"17835","19407","Book","1","17875","Book"
"17836","17875","Book","2","19407","Book"
"17837","19408","Book","1","17875","Book"
"17838","17875","Book","2","19408","Book"
"17839","17898","Book","1","17875","Book"
"17840","17875","Book","2","17898","Book"
"17841","19409","Book","1","17875","Book"
"17842","17875","Book","2","19409","Book"
"17843","19410","Book","1","17875","Book"
"17844","17875","Book","2","19410","Book"
"17845","19407","Book","1","15747","Book"
"17846","15747","Book","2","19407","Book"
"17847","19408","Book","1","15747","Book"
"17848","15747","Book","2","19408","Book"
"17849","17898","Book","1","15747","Book"
"17850","15747","Book","2","17898","Book"
"17851","19409","Book","1","15747","Book"
"17852","15747","Book","2","19409","Book"
"17853","19410","Book","1","15747","Book"
"17854","15747","Book","2","19410","Book"
"17855","19408","Book","1","19407","Book"
"17856","19407","Book","2","19408","Book"
"17857","17898","Book","1","19407","Book"
"17858","19407","Book","2","17898","Book"
"17859","19409","Book","1","19407","Book"
"17860","19407","Book","2","19409","Book"
"17861","19410","Book","1","19407","Book"
"17862","19407","Book","2","19410","Book"
"17863","17898","Book","1","19408","Book"
"17864","19408","Book","2","17898","Book"
"17865","19409","Book","1","19408","Book"
"17866","19408","Book","2","19409","Book"
"17867","19410","Book","1","19408","Book"
"17868","19408","Book","2","19410","Book"
"17869","19409","Book","1","17898","Book"
"17870","17898","Book","2","19409","Book"
"17871","19410","Book","1","17898","Book"
"17872","17898","Book","2","19410","Book"
"17873","19410","Book","1","19409","Book"
"17874","19409","Book","2","19410","Book"
"17875","755","Book","1","10970","Book"
"17876","10970","Book","2","755","Book"
"17877","19411","Book","1","10970","Book"
"17878","10970","Book","2","19411","Book"
"17879","19411","Book","1","755","Book"
"17880","755","Book","2","19411","Book"
"17881","17902","Book","1","17877","Book"
"17882","17877","Book","2","17902","Book"
"17883","283","Book","1","11191","Book"
"17884","11191","Book","2","283","Book"
"17885","2282","Book","1","11191","Book"
"17886","11191","Book","2","2282","Book"
"17887","2282","Book","1","283","Book"
"17888","283","Book","2","2282","Book"
"17889","17886","Book","1","17885","Book"
"17890","17885","Book","2","17886","Book"
"17891","17887","Book","1","17885","Book"
"17892","17885","Book","2","17887","Book"
"17893","11017","Book","1","17885","Book"
"17894","17885","Book","2","11017","Book"
"17895","17887","Book","1","17886","Book"
"17896","17886","Book","2","17887","Book"
"17897","11017","Book","1","17886","Book"
"17898","17886","Book","2","11017","Book"
"17899","11017","Book","1","17887","Book"
"17900","17887","Book","2","11017","Book"
"17901","19412","Book","1","11018","Book"
"17902","11018","Book","2","19412","Book"
"17903","19413","Book","1","11018","Book"
"17904","11018","Book","2","19413","Book"
"17905","19413","Book","1","19412","Book"
"17906","19412","Book","2","19413","Book"
"17907","19414","Book","1","17888","Book"
"17908","17888","Book","2","19414","Book"
"17909","19415","Book","1","17888","Book"
"17910","17888","Book","2","19415","Book"
"17911","19416","Book","1","17888","Book"
"17912","17888","Book","2","19416","Book"
"17913","19415","Book","1","19414","Book"
"17914","19414","Book","2","19415","Book"
"17915","19416","Book","1","19414","Book"
"17916","19414","Book","2","19416","Book"
"17917","19416","Book","1","19415","Book"
"17918","19415","Book","2","19416","Book"
"17919","4354","Film","3","17890","Book"
"17920","17890","Book","3","4354","Film"
"17921","1659","Film","3","17890","Book"
"17922","17890","Book","3","1659","Film"
"17923","17977","Book","1","17891","Book"
"17924","17891","Book","2","17977","Book"
"17925","17731","Book","1","17668","Book"
"17926","17668","Book","2","17731","Book"
"17927","17735","Book","1","17668","Book"
"17928","17668","Book","2","17735","Book"
"17929","17735","Book","1","17731","Book"
"17930","17731","Book","2","17735","Book"
"17931","17908","Book","1","1040","Book"
"17932","1040","Book","2","17908","Book"
"17933","19421","Book","1","1040","Book"
"17934","1040","Book","2","19421","Book"
"17935","19421","Book","1","17908","Book"
"17936","17908","Book","2","19421","Book"
"17937","2614","Book","1","269","Book"
"17938","269","Book","2","2614","Book"
"17939","3330","Book","1","269","Book"
"17940","269","Book","2","3330","Book"
"17941","3330","Book","1","2614","Book"
"17942","2614","Book","2","3330","Book"
"17943","1190","Book","1","948","Book"
"17944","948","Book","2","1190","Book"
"17945","19418","Book","1","948","Book"
"17946","948","Book","2","19418","Book"
"17947","19419","Book","1","948","Book"
"17948","948","Book","2","19419","Book"
"17949","19420","Book","1","948","Book"
"17950","948","Book","2","19420","Book"
"17951","19418","Book","1","1190","Book"
"17952","1190","Book","2","19418","Book"
"17953","19419","Book","1","1190","Book"
"17954","1190","Book","2","19419","Book"
"17955","19420","Book","1","1190","Book"
"17956","1190","Book","2","19420","Book"
"17957","19419","Book","1","19418","Book"
"17958","19418","Book","2","19419","Book"
"17959","19420","Book","1","19418","Book"
"17960","19418","Book","2","19420","Book"
"17961","19420","Book","1","19419","Book"
"17962","19419","Book","2","19420","Book"
"17963","8643","Book","1","14466","Book"
"17964","14466","Book","2","8643","Book"
"17965","17678","Book","1","14466","Book"
"17966","14466","Book","2","17678","Book"
"17967","556","Book","1","14466","Book"
"17968","14466","Book","2","556","Book"
"17969","1368","Book","1","14466","Book"
"17970","14466","Book","2","1368","Book"
"17971","17678","Book","1","8643","Book"
"17972","8643","Book","2","17678","Book"
"17973","556","Book","1","8643","Book"
"17974","8643","Book","2","556","Book"
"17975","1368","Book","1","8643","Book"
"17976","8643","Book","2","1368","Book"
"17977","556","Book","1","17678","Book"
"17978","17678","Book","2","556","Book"
"17979","1368","Book","1","17678","Book"
"17980","17678","Book","2","1368","Book"
"17981","1368","Book","1","556","Book"
"17982","556","Book","2","1368","Book"
"17983","14553","Book","5","14466","Book"
"17984","14466","Book","5","14553","Book"
"17985","1384","Book","5","14466","Book"
"17986","14466","Book","5","1384","Book"
"17987","871","Book","1","16127","Book"
"17988","16127","Book","2","871","Book"
"17989","2454","Book","1","1687","Book"
"17990","1687","Book","2","2454","Book"
"17991","17108","Book","1","1687","Book"
"17992","1687","Book","2","17108","Book"
"17993","17464","Book","1","1687","Book"
"17994","1687","Book","2","17464","Book"
"17995","17108","Book","1","2454","Book"
"17996","2454","Book","2","17108","Book"
"17997","17464","Book","1","2454","Book"
"17998","2454","Book","2","17464","Book"
"17999","17464","Book","1","17108","Book"
"18000","17108","Book","2","17464","Book"
"18001","1759","Book","1","1756","Book"
"18002","1756","Book","2","1759","Book"
"18003","2111","Book","1","1756","Book"
"18004","1756","Book","2","2111","Book"
"18005","2111","Book","1","1759","Book"
"18006","1759","Book","2","2111","Book"
"18007","2228","Book","1","1788","Book"
"18008","1788","Book","2","2228","Book"
"18009","2006","Book","1","1602","Book"
"18010","1602","Book","2","2006","Book"
"18011","3463","Book","1","1602","Book"
"18012","1602","Book","2","3463","Book"
"18013","3798","Book","1","1602","Book"
"18014","1602","Book","2","3798","Book"
"18015","4119","Book","1","1602","Book"
"18016","1602","Book","2","4119","Book"
"18017","3463","Book","1","2006","Book"
"18018","2006","Book","2","3463","Book"
"18019","3798","Book","1","2006","Book"
"18020","2006","Book","2","3798","Book"
"18021","4119","Book","1","2006","Book"
"18022","2006","Book","2","4119","Book"
"18023","3798","Book","1","3463","Book"
"18024","3463","Book","2","3798","Book"
"18025","4119","Book","1","3463","Book"
"18026","3463","Book","2","4119","Book"
"18027","4119","Book","1","3798","Book"
"18028","3798","Book","2","4119","Book"
"18029","2571","Book","1","2320","Book"
"18030","2320","Book","2","2571","Book"
"18031","19417","Book","1","2320","Book"
"18032","2320","Book","2","19417","Book"
"18033","19422","Book","1","2320","Book"
"18034","2320","Book","2","19422","Book"
"18035","19417","Book","1","2571","Book"
"18036","2571","Book","2","19417","Book"
"18037","19422","Book","1","2571","Book"
"18038","2571","Book","2","19422","Book"
"18039","19422","Book","1","19417","Book"
"18040","19417","Book","2","19422","Book"
"18041","2769","Book","1","1917","Book"
"18042","1917","Book","2","2769","Book"
"18043","2946","Book","1","2183","Book"
"18044","2183","Book","2","2946","Book"
"18045","3455","Book","1","3356","Book"
"18046","3356","Book","2","3455","Book"
"18047","3457","Book","1","3356","Book"
"18048","3356","Book","2","3457","Book"
"18049","3457","Book","1","3455","Book"
"18050","3455","Book","2","3457","Book"
"18051","7434","Film","3","3356","Book"
"18052","3356","Book","3","7434","Film"
"18053","8141","Film","3","3455","Book"
"18054","3455","Book","3","8141","Film"
"18055","8465","Film","3","3457","Book"
"18056","3457","Book","3","8465","Film"
"18057","19423","Book","1","17904","Book"
"18058","17904","Book","2","19423","Book"
"18059","17911","Book","1","17910","Book"
"18060","17910","Book","2","17911","Book"
"18061","17973","Book","1","17910","Book"
"18062","17910","Book","2","17973","Book"
"18063","17974","Book","1","17910","Book"
"18064","17910","Book","2","17974","Book"
"18065","17973","Book","1","17911","Book"
"18066","17911","Book","2","17973","Book"
"18067","17974","Book","1","17911","Book"
"18068","17911","Book","2","17974","Book"
